EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
690046,WHITESIDE CO.,NEWTON CORNERS,03/06/2017,2253,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,114048,C,195,DVN,0,0,NWS Storm Survey, ,1.54,10,1,SW,0,E,NEWTON CORNERS,03/06/2017,2301,41.7165,-90.1358,41.7288,-90.111,"Damage was mainly to snapped trees and a farm outbuilding lost its roof and its walls fell in.","A line of severe storms tracked east over eastern Iowa, northwest Illinois, and northeast Missouri during the evening of March 6th. Widespread winds over 70 mph, small hail, and several tornadoes were reported. Damage from these storms included: downed trees, power poles, destroyed outbuildings, and roof damage to several homes.",358
682155,MADISON CO.,HEALTH,03/06/2017,2255,Tornado, ,EF1,0,0,40000,0,AR,CST-6, ,113324,C,87,TSA,0,0,NWS Storm Survey, ,4.1,400,3,N,0,NNE,DELANEY,03/06/2017,2302,35.8268,-93.9611,35.857,-93.8982,"The is the second segment of a two segment tornado. In Madison County, this tornado damaged chicken houses, damaged a home, and uprooted trees. Based on this damage, maximum estimated wind in this segment of the tornado was 85 to 95 mph.","Strong to severe thunderstorms developed during the evening hours of the 6th over north central Oklahoma, along a cold front that moved into the area. A very moist and moderately unstable air mass was in place over northwestern Arkansas ahead of these storms. The line of thunderstorms moved east across northwestern Arkansas during the evening hours of the 6th and early morning hours of the 7th, producing hail up to half dollar size and damaging wind. Other strong to severe thunderstorms developed well ahead of the cold front across east central Oklahoma. Strong wind shear that was present in the atmosphere over the area allowed some of these storms to develop into supercell thunderstorms as they moved into northwestern Arkansas during the evening. A tornado and hail up to quarter size resulted from these storms.",359
686658,OSAGE CO.,ARGYLE,03/06/2017,2303,Tornado, ,EF1,0,0,0,0,MO,CST-6, ,114332,C,151,LSX,0,0,NWS Storm Survey, ,7.26,75,0,W,1,ENE,FREEBURG,03/06/2017,2311,38.3007,-92.0355,38.3241,-91.9048,"A small tornado formed just to the west northwest of Argyle, MO and traveled east northeast to just northeast of Freeburg, MO.  The tornado was at its strongest at the very beginning as it destroyed a hay barn, snapped and uprooted trees.  The rest of the path consisted of occasional downed trees and broken large tree limbs.  Overall, the tornado was rated EF1 with a path length of 7.26 miles and a max path width of 75 yards.","As a cold front moved across the region, a squall line developed and moved rapidly east across the forecast area. There were numerous reports of damaging winds, large hail and 8 tornadoes.",360
686665,MONTGOMERY CO.,RHINELAND,03/06/2017,2317,Tornado, ,EF1,0,0,0,0,MO,CST-6, ,114332,C,139,LSX,0,0,NWS Storm Survey, ,5.41,150,0,SE,2,ENE,MC KITTRICK,03/06/2017,2323,38.7166,-91.5152,38.7358,-91.4178,"The tornado developed near the baseball fields in Rhineland along Highway 94 and moved east causing damage to several trees, fences and roof of a building on the grounds. The tornado continued east paralleling Highway 94 and causing various amounts of damage to homesteads and farm buildings.  It crossed Highway 19 just north of Highway 94 and caused mainly tree damage as it crossed from Montgomery County into Warren County, about 1.5 miles east of McKittrick.","As a cold front moved across the region, a squall line developed and moved rapidly east across the forecast area. There were numerous reports of damaging winds, large hail and 8 tornadoes.",361
686666,WARREN CO.,CASE,03/06/2017,2323,Tornado, ,EF1,0,0,0,0,MO,CST-6, ,114332,C,219,LSX,0,0,NWS Storm Survey, ,15.46,150,3,W,2,SSW,TRUESDALE,03/06/2017,2338,38.7358,-91.4178,38.7802,-91.1366,"After crossing into Warren County from Montgomery County, it destroyed a barn and garage on Engemann Farm Road. The tornado continued east causing damage to trees along Case Road and then expanded as it crossed Massas Creek Road to nearly 150 yards.  It is at this point that the greatest tree damage occurred with numerous trees uprooted, twisted and snapped in a convergent pattern near the creek.  The tornado then crossed Highway B and Centennial Drive with more large trees uprooted and some minor damage to outbuildings and residences noted.  The tornado continued east, destroying a pole barn west of Hickory Health Ranch Road, and uprooting more trees along State Highway EE and Missouri Highway U.  The tornado crossed Highway 47 south of Warrenton causing roof damage to a building of a private campground and then dissipated east of the campground in rural Warren County.  Overall, there was a continuous path of damage observed from Rhineland (Montgomery County) to two miles south southeast of Warrenton, Missouri (east of Missouri Highway 47- Warren County).  It was rated EF1 with a path length of 21 miles and a max path width of 150 yards.","As a cold front moved across the region, a squall line developed and moved rapidly east across the forecast area. There were numerous reports of damaging winds, large hail and 8 tornadoes.",362
685143,NEWTON CO.,MOSSVILLE,03/06/2017,2338,Tornado, ,EF2,0,1,200000,0,AR,CST-6, ,114301,C,101,LZK,0,0,NWS Storm Survey, ,25.95,700,2,NNW,1,WNW,MT HERSEY,03/07/2017,15,35.9252,-93.388,36.023,-92.94,"An EF-2 tornado cut a 36.7 mile path across Newton and Searcy counties. The damage included trees being uprooted and snapped. Several residences were damaged. The post office at Parthenon was destroyed. Maximum winds with this tornado were 120 mph. This tornado touched down north of Mossville in Newton County, and lifted east northeast of Saint Joe in Searcy County. At Parthenon, several homes were damaged. Outbuildings were damaged or destroyed. The post office was destroyed. A residence was destroyed north of Vendor. North of Saint Joe, a family of five (two adults and 3 small children) heard the tornado warning, went into a storm shelter before the tornado hit. Their manufactured home was completely destroyed. The damage was likely not survivable. Also, north of Saint Joe, trees and power lines were blown down. Outbuildings were damaged. A residence had significant damage. There was one minor injury.","A storm system brought severe thunderstorms and three tornadoes on March 6-9, 2017.",363
686672,ST. CHARLES CO.,FORISTELL,03/06/2017,2351,Tornado, ,EF1,0,3,0,0,MO,CST-6, ,114332,C,183,LSX,0,0,NWS Storm Survey, ,3.15,100,2,ESE,1,S,WENTZVILLE,03/06/2017,2354,38.8051,-90.9085,38.8111,-90.8505,"The second tornado associated with the small vortex developed along the South Service Road of Interstate 70 west of South Pointe Prairie Road.  The tornado crossed Interstate 70 and causing roof and siding damage to a number of homes and uprooted or snapped trees along its path as it moved east across Langtree Drive, Shadow Point Circle, Shadow Point Drive, Giotto Court, Cabot Court, Tiffany Lynn Court, Huntsdale Drive, Tiger Drive and Ivybrook Drive.  The tornado once again approached Interstate 70 causing damage to several businesses along W Pierce Blvd. The tornado crossed the interstate, flipping over a large camper trailer along Thomas RV Way and flattening several road signs.  The tornado tracked east paralleling Interstate 70, causing varying degrees of damage to buildings along Swantherville Drive and Ruggeri Drive.  The tornado then caused significant roof damage to a building along P&A Drywall Drive before crossing Interstate 70 for the third and final time.  The tornado continued east into a mobile home park where it flipped one trailer over and damaged many more.  This is where the three minor injuries occurred.  The tornado continued east northeast just to the south of West Main Street through downtown Wentzville causing mainly minor damage to many residences and businesses. The exception was a lumber business along South Church Street which took the brunt of the tornado and had a large building destroyed. The tornado finally dissipated near the intersection of E. Pitman Avenue and S. Tally Street. Overall, the tornado was rated EF1 with a path length of 3.15 miles and a max path width of 100 yards.","As a cold front moved across the region, a squall line developed and moved rapidly east across the forecast area. There were numerous reports of damaging winds, large hail and 8 tornadoes.",364
686765,MASON CO.,EASTON,03/06/2017,2352,Tornado, ,EF1,0,0,150000,0,IL,CST-6, ,114525,C,125,ILX,0,0,NWS Storm Survey, ,6.76,150,3,NNW,5,SE,FOREST CITY,03/06/2017,2357,40.2633,-89.8563,40.3177,-89.7497,"A tornado touched down 2.2 miles north-northwest of Easton at 11:52 PM CST.  The tornado tracked northeastward, hitting a homestead 2.5 miles north of Easton where a machine shed was severely damaged, with most of its roof removed and part of the north wall bowed out.  From here to the end of the track, most of the damage was to power poles or overturned irrigation rigs: however, a farm along County Road 2930E received damage as well.  A grain silo had half its peaked roof cave in, and part of a machine shed had a couple smaller wall pieces blown out.  The tornado dissipated 5.5 miles southeast of Forest City at 11:57 PM CST.","A strong cold front triggered a squall line across western Iowa into eastern Kansas during the afternoon of March 6th.  These storms raced eastward and reached west-central Illinois by the late evening, then pushed across the remainder of central Illinois during the early morning hours of March 7th.  The storms produced widespread wind gusts of 50-70 mph and 3 tornadoes.  One tornado touched down near Easton in Mason County, while two tornadoes occurred further east in Tazewell County.  The most significant tornado caused EF-2 damage in rural Tazewell County just northeast of Delavan.",365
686766,TAZEWELL CO.,WINKEL,03/07/2017,0,Tornado, ,EF1,0,0,175000,0,IL,CST-6, ,114525,C,179,ILX,0,0,NWS Storm Survey, ,7.38,150,3,W,2,ENE,HERGET,03/07/2017,6,40.3459,-89.6934,40.4154,-89.5869,"A tornado touched down along Wagonseller Road about 5 miles southwest of Green Valley at 12:00 AM CST March 7th.  The tornado quickly tracked northeastward and widened to around 150 yards and increased in intensity to EF-1 as it destroyed an outbuilding and an historic single room schoolhouse about 4 miles southwest of Green Valley.  It then continued moving northeastward through mainly open fields, but did produce damage to 2 grain bins, a barn, and several trees along Towerline Rd.  The tornado dissipated about 3 miles east-northeast of Green Valley at 12:06 AM CST.","A strong cold front triggered a squall line across western Iowa into eastern Kansas during the afternoon of March 6th.  These storms raced eastward and reached west-central Illinois by the late evening, then pushed across the remainder of central Illinois during the early morning hours of March 7th.  The storms produced widespread wind gusts of 50-70 mph and 3 tornadoes.  One tornado touched down near Easton in Mason County, while two tornadoes occurred further east in Tazewell County.  The most significant tornado caused EF-2 damage in rural Tazewell County just northeast of Delavan.",366
686767,TAZEWELL CO.,DELAVAN,03/07/2017,9,Tornado, ,EF2,0,0,120000,0,IL,CST-6, ,114525,C,179,ILX,0,0,NWS Storm Survey, ,2.8,200,2,NNE,2,NW,BROWNWOOD,03/07/2017,13,40.392,-89.5381,40.4172,-89.4965,"A tornado touched down in an open field 1.4 miles north-northeast of Delavan at 12:09 CST.  The tornado quickly tracked northeastward and widened to 200 yards, causing EF-2 damage to one outbuilding and EF-1 damage to several other outbuildings and trees.  It continued northeastward before dissipating 4.1 miles northeast of Delavan at 12:13 AM CST.","A strong cold front triggered a squall line across western Iowa into eastern Kansas during the afternoon of March 6th.  These storms raced eastward and reached west-central Illinois by the late evening, then pushed across the remainder of central Illinois during the early morning hours of March 7th.  The storms produced widespread wind gusts of 50-70 mph and 3 tornadoes.  One tornado touched down near Easton in Mason County, while two tornadoes occurred further east in Tazewell County.  The most significant tornado caused EF-2 damage in rural Tazewell County just northeast of Delavan.",367
690045,BUREAU CO.,LADD,03/07/2017,14,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,114048,C,11,DVN,0,0,Trained Spotter, ,0.29,25,1,E,1,E,LADD,03/07/2017,15,41.382,-89.205,41.381,-89.207,"A tornado briefly touched down in a field.","A line of severe storms tracked east over eastern Iowa, northwest Illinois, and northeast Missouri during the evening of March 6th. Widespread winds over 70 mph, small hail, and several tornadoes were reported. Damage from these storms included: downed trees, power poles, destroyed outbuildings, and roof damage to several homes.",368
685145,SEARCY CO.,PINDALL,03/07/2017,15,Tornado, ,EF2,0,0,200000,0,AR,CST-6, ,114301,C,129,LZK,0,0,NWS Storm Survey, ,10.69,700,5,SW,3,NNE,PUSH,03/07/2017,27,36.023,-92.94,36.0574,-92.7534,"An EF-2 tornado cut a 36.7 mile path across Newton and Searcy counties. The damage included trees being uprooted and snapped. Several residences were damaged. The post office at Parthenon was destroyed. Maximum winds with this tornado were 120 mph. This tornado touched down north of Mossville in Newton County, and lifted east northeast of Saint Joe in Searcy County. At Parthenon, several homes were damaged. Outbuildings were damaged or destroyed. The post office was destroyed. A residence was destroyed north of Vendor. North of Saint Joe, a family of five (two adults and 3 small children) heard the tornado warning, went into a storm shelter before the tornado hit. Their manufactured home was completely destroyed. The damage was likely not survivable. Also, north of Saint Joe, trees and power lines were blown down. Outbuildings were damaged. A residence had significant damage. There was one minor injury.","A storm system brought severe thunderstorms and three tornadoes on March 6-9, 2017.",369
686683,JEFFERSON CO.,OERMANN,03/07/2017,29,Tornado, ,EF0,0,0,0,0,MO,CST-6, ,114332,C,99,LSX,0,0,NWS Storm Survey, ,2.63,80,1,NNE,1,SE,DITTMER,03/07/2017,32,38.3116,-90.7115,38.3182,-90.6638,"A weak tornado touched down along Valley Springs Drive south of Ridge Road causing trees to fall in a convergent pattern to the east northeast.  The tornado moved northeast causing trees to be uprooted, twisted and snapped.  Several homes in the track sustained minor roof and siding damage.  The greatest damage was located along Ridge Road between Dittmer Ridge Road and Sylvan Place.  The tornado lifted near Cedar Tree Drive with only minor tree damage noted. Overall, the tornado was rated EF0 with a path length of 2.63 miles and max path width of 80 yards.","As a cold front moved across the region, a squall line developed and moved rapidly east across the forecast area. There were numerous reports of damaging winds, large hail and 8 tornadoes.",370
686692,JEFFERSON CO.,HILLSBORO,03/07/2017,39,Tornado, ,EF0,0,0,0,0,MO,CST-6, ,114332,C,99,LSX,0,0,NWS Storm Survey, ,1.14,75,1,N,1,NE,HILLSBORO,03/07/2017,41,38.2424,-90.5707,38.2443,-90.5497,"A tornado touched down near Hillsboro High School where some trees were topped. It moved across the football field where bleachers, hurdles and other school equipment were destroyed and blown up to 300 yards down the track of the tornado.  Tree damage continued from the back side of the Hillsboro High School toward the Jefferson County Fairgrounds. Several buildings, including barns and small outbuildings suffered major roof failures and numerous trees were uprooted across the fairgrounds with debris tossed up to 200 yards to the east northeast. The tornado continued east damaging the roof of a social services building and tossing insulation in the trees.  It crossed Business Highway 21 topping more trees and causing minor roof damage to a number of homes on Micah Lane.  The tornado dissipated near Lake Wauwanoka Road with only a few limbs broken off. Overall, the tornado was rated EF0 with a path length of 1.14 miles and a max path width of 75 yards.","As a cold front moved across the region, a squall line developed and moved rapidly east across the forecast area. There were numerous reports of damaging winds, large hail and 8 tornadoes.",371
686707,MACOUPIN CO.,SAWYERVILLE,03/07/2017,50,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,114333,C,117,LSX,0,0,NWS Storm Survey, ,6.71,100,0,SE,3,NNE,MT OLIVE,03/07/2017,57,39.0745,-89.815,39.1116,-89.6994,"A tornado first formed on the southwest side of Sawyerville, destroying one garage and damaging two cars inside.  Damage was rated EF1 in this area. Several outbuildings sustained minor to moderate damage as well as the tornado moved through the southern portions of town. Most damage was to trees and loss of roof covering on homes and outbuildings. Several power poles were also downed.  Further to the northeast, the tornado caused similar damage in the Lake Kaho area. The tornado crossed Interstate 55 near Panther Creek Road, continued northeast crossing into Montgomery County about 2.2 miles northeast of Interstate 55.","As a cold front moved across the region, a squall line developed and moved rapidly east across the forecast area. There were numerous reports of damaging winds, large hail and 8 tornadoes.",372
686708,MONTGOMERY CO.,LITCHFIELD MUNI ARPT,03/07/2017,57,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,114333,C,135,LSX,0,0,NWS Storm Survey, ,6.21,50,4,SSW,3,ESE,LITCHFIELD,03/07/2017,103,39.1116,-89.6994,39.1526,-89.5962,"The tornado continued northeast crossing into Montgomery County about 2.2 miles northeast of Interstate 55.  After crossing U.S. Route 66, the tornado caused minor roof and tree damage on East First Road just south of Grosenheider Lane.  For the remainder of the track, minor roof, siding and tree damage was observed. The tornado dissipated southeast of Litchfield along Flat School Road. Damage was rated EF0 in Montgomery County. Overall, the tornado was rated EF1 with a path length of 12.92 miles and a max path width of 100 yards.","As a cold front moved across the region, a squall line developed and moved rapidly east across the forecast area. There were numerous reports of damaging winds, large hail and 8 tornadoes.",373
686717,MONTGOMERY CO.,IRVING,03/07/2017,114,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,114333,C,135,LSX,0,0,NWS Storm Survey, ,7.17,100,0,NNE,2,SE,COALTON,03/07/2017,119,39.2061,-89.3969,39.2616,-89.2837,"A tornado formed on east side of Irving and moved northeast. The bulk of the damage was EF0 with downed large tree limbs and partial removal of metal covering of farm outbuildings. A couple of grain bins, empty, were tossed into fields about 100 to 200 yards, on North 16th Avenue, just west of Witt Trail. One home east of Witt had the chimney blown off. A barn at the same location was pushed such that it ended up leaning about 6 inches off center. The tornado lifted and dissipated on Hillside Avenue about a quarter of a mile east of the intersection with East 22nd Road. Overall, the tornado was rated EF1 with a path length of 7.17 miles and a max path width of 100 yards.","As a cold front moved across the region, a squall line developed and moved rapidly east across the forecast area. There were numerous reports of damaging winds, large hail and 8 tornadoes.",374
683717,LAWRENCE CO.,BLACK ROCK,03/07/2017,237,Tornado, ,EF0,0,0,60000,0,AR,CST-6, ,114169,C,75,MEG,0,0,NWS Storm Survey, ,0.35,100,1,N,1,N,BLACK ROCK,03/07/2017,238,36.1184,-91.102,36.1193,-91.0957,"Damage was primarily to metal roofing and some farm buildings and trees. Peak winds estimated at 75 mph.","A cold front produced a line of severe thunderstorms during the early morning hours of March 7th.",375
683952,RIPLEY CO.,HILL TOP,03/09/2017,1825,Tornado, ,EF2,0,0,30000,0,MO,CST-6, ,114188,C,181,PAH,0,0,NWS Storm Survey, ,9.64,600,5,N,3,NNW,FAIRDEALING,03/09/2017,1844,36.717,-90.804,36.7075,-90.6304,"This rather large EF-2 tornado traveled from approximately six miles north of Doniphan to twelve miles northeast of Doniphan in heavily forested, hilly terrain. The tornado began on the west side of Highway 21, crossed Highway K and the Little Black River, and ended on the Butler County line. Hundreds of large hardwood and pine trees were snapped or uprooted. One barn or shed was destroyed. The tornado reached peak intensity between Highway K and the Little Black River, where peak winds were estimated near 120 mph.","A cluster of severe thunderstorms over south central Missouri organized into a bowing line of storms as it tracked eastward during the evening. An embedded supercell within the line spawned several tornadoes along an east-west corridor from Ripley County eastward to New Madrid County. A couple of significant tornadoes and damaging wind events accompanied this line, along with large hail. The storms developed along and just ahead of a cold front as it pressed southward into the Lower Ohio Valley and extreme southeast Missouri.",376
683925,BUTLER CO.,HENDRICKSON,03/09/2017,1832,Tornado, ,EF1,0,0,25000,0,MO,CST-6, ,114188,C,23,PAH,0,0,NWS Storm Survey, ,6.35,100,3,W,2,WNW,HILLARD,03/09/2017,1844,36.8917,-90.5408,36.8406,-90.4453,"Peak winds were estimated near 105 mph. Much of the path was in a remote area of the Mark Twain National Forest. The most intense tree damage was where the tornado crossed U.S. Highway 67, about 1.5 miles north of the Highway 60/67 split. About half of the trees in this wooded area were uprooted, including dozens of oak trees and pine trees. Numerous pine trees were uprooted along County Road 522, and a few of them were snapped. A trained spotter observed the tornado from a distance. The tornado track ended about four miles north-northwest of Poplar Bluff.","A cluster of severe thunderstorms over south central Missouri organized into a bowing line of storms as it tracked eastward during the evening. An embedded supercell within the line spawned several tornadoes along an east-west corridor from Ripley County eastward to New Madrid County. A couple of significant tornadoes and damaging wind events accompanied this line, along with large hail. The storms developed along and just ahead of a cold front as it pressed southward into the Lower Ohio Valley and extreme southeast Missouri.",377
679118,BARRY CO.,BUTTERFIELD,03/09/2017,1842,Tornado, ,EF0,0,0,25000,0,MO,CST-6, ,112845,C,9,SGF,0,0,NWS Storm Survey, ,0.1,100,2,NE,2,NE,BUTTERFIELD,03/09/2017,1843,36.766,-93.8717,36.7661,-93.87,"A National Weather Service survey determined that a tornado damaged a home to the east northeast of Butterfield. Estimated peak wind speed was 75 mph.","Severe thunderstorms producing numerous reports large hail along with scattered wind damage and a couple of tornadoes impacted Missouri Ozarks and southeastern Kansas Thursday, March 9, 2017.",378
679128,TANEY CO.,IKE,03/09/2017,1850,Tornado, ,EF0,0,0,20000,0,MO,CST-6, ,112845,C,213,SGF,0,0,NWS Storm Survey, ,0.1,75,2,WSW,2,WSW,IKE,03/09/2017,1851,36.74,-93.3,36.7398,-93.2992,"A National Weather Service survey determined that an EF-0 tornado destroyed a wooden frame structure and caused minor roof damage to three homes.  Estimated peak wind speed was 80 mph.","Severe thunderstorms producing numerous reports large hail along with scattered wind damage and a couple of tornadoes impacted Missouri Ozarks and southeastern Kansas Thursday, March 9, 2017.",379
679120,BARRY CO.,HALLEY,03/09/2017,1900,Tornado, ,EF0,0,0,0,0,MO,CST-6, ,112845,C,9,SGF,0,0,NWS Storm Survey, ,0.1,100,4,WSW,4,WSW,HALLEY,03/09/2017,1901,36.7056,-93.7501,36.7057,-93.7471,"A National Weather Service survey determined that an EF-0 tornado uprooted and snapped multiple trees about 6 miles southwest of Jenkins, Missouri. Estimated peak wind speed was 85 mph.","Severe thunderstorms producing numerous reports large hail along with scattered wind damage and a couple of tornadoes impacted Missouri Ozarks and southeastern Kansas Thursday, March 9, 2017.",380
683928,STODDARD CO.,DALE,03/09/2017,1903,Tornado, ,EF1,0,0,75000,0,MO,CST-6, ,114188,C,207,PAH,0,0,NWS Storm Survey, ,2.28,75,2,SSE,4,S,ASHERVILLE,03/09/2017,1907,36.8531,-90.2082,36.8424,-90.1691,"Peak winds were estimated near 95 mph in this tornado that occurred northwest of Dudley. The most intense damage was on Highway 51, where a residence lost doors and windows, the roof was damaged, and large trees were blown down. A nearby large barn lost a wall and portion of the metal roof. Roofing debris consisting of shingles and tin was deposited at a residence near the end of the track, about a mile east of Highway 51. This residence lost a few shingles, outbuildings were damaged, and cedar trees were pushed over. Near the beginning of the damage track, a large tree landed on a well-built garage, and a gazebo was blown about 100 yards.","A cluster of severe thunderstorms over south central Missouri organized into a bowing line of storms as it tracked eastward during the evening. An embedded supercell within the line spawned several tornadoes along an east-west corridor from Ripley County eastward to New Madrid County. A couple of significant tornadoes and damaging wind events accompanied this line, along with large hail. The storms developed along and just ahead of a cold front as it pressed southward into the Lower Ohio Valley and extreme southeast Missouri.",381
679119,TANEY CO.,FORSYTH,03/09/2017,1906,Tornado, ,EF0,0,0,100000,0,MO,CST-6, ,112845,C,213,SGF,0,0,NWS Storm Survey, ,1.9,100,1,NNW,1,ESE,FORSYTH,03/09/2017,1907,36.687,-93.1218,36.6727,-93.0968,"A National Weather Service survey determined that an EF-0 tornado damaged a strip mall roof and uprooted trees in the town of Forsyth. Estimated peak wind speed was 75 mph.","Severe thunderstorms producing numerous reports large hail along with scattered wind damage and a couple of tornadoes impacted Missouri Ozarks and southeastern Kansas Thursday, March 9, 2017.",382
683955,BUTLER CO.,BROSELEY,03/09/2017,1914,Tornado, ,EF1,0,0,500000,0,MO,CST-6, ,114188,C,23,PAH,0,0,NWS Storm Survey, ,2.73,200,2,SW,2,SE,BROSELEY,03/09/2017,1918,36.6611,-90.2736,36.6612,-90.2243,"Peak winds were estimated near 100 mph. This tornado passed across Highway 51 about a mile south of Broseley. A farm machine shed was leveled. Numerous other sheds or small structures were damaged or destroyed. Large irrigation piping was blown hundreds of feet in varying directions. Farm implements were blown over, and two camper units were rolled over. At least four houses received minor to moderate damage to roofs, siding, and windows. Numerous trees were uprooted. There was also some spotty straight-line wind damage to outbuildings and trees just north and east of the tornado track. This tornado was the first of several that were spawned by the same eastward moving supercell.","A cluster of severe thunderstorms over south central Missouri organized into a bowing line of storms as it tracked eastward during the evening. An embedded supercell within the line spawned several tornadoes along an east-west corridor from Ripley County eastward to New Madrid County. A couple of significant tornadoes and damaging wind events accompanied this line, along with large hail. The storms developed along and just ahead of a cold front as it pressed southward into the Lower Ohio Valley and extreme southeast Missouri.",383
683958,STODDARD CO.,POWE,03/09/2017,1928,Tornado, ,EF1,0,0,400000,0,MO,CST-6, ,114188,C,207,PAH,0,0,NWS Storm Survey, ,11.17,250,1,SE,4,WNW,MAULSBY,03/09/2017,1948,36.6614,-90.0897,36.6684,-89.8883,"This tornado moved from west to east across southern Stoddard County, passing across the town of Bernie. Peak winds were estimated near 95 mph. Numerous farm machine sheds of varying sizes were leveled. Several homes in Bernie received minor to moderate damage, ranging from loss of shingles to blown out windows and wall sections. A small camper unit was overturned. Several grain bins were damaged on the west side of Bernie. Numerous trees were uprooted or snapped. Very strong straight-line winds up to 95 mph just south of the tornado track produced equally intense damage, including a couple leveled barns. This tornado was one of several that were spawned by the same eastward-moving supercell.","A cluster of severe thunderstorms over south central Missouri organized into a bowing line of storms as it tracked eastward during the evening. An embedded supercell within the line spawned several tornadoes along an east-west corridor from Ripley County eastward to New Madrid County. A couple of significant tornadoes and damaging wind events accompanied this line, along with large hail. The storms developed along and just ahead of a cold front as it pressed southward into the Lower Ohio Valley and extreme southeast Missouri.",384
683953,STODDARD CO.,LA VALLE,03/09/2017,2000,Tornado, ,EF0,0,0,20000,0,MO,CST-6, ,114188,C,207,PAH,0,0,NWS Storm Survey, ,0.73,100,1,SE,1,ESE,LA VALLE,03/09/2017,2002,36.6715,-89.7598,36.6704,-89.7467,"This weak tornado was produced by the same storm that caused other tornadoes both due west and east of this track on the evening of March 9. Several trees and tree limbs were blown down. Two grain bins were blown in on one side. This short track was along Highway Z in southeast Stoddard County. Peak winds were estimated near 80 mph.","A cluster of severe thunderstorms over south central Missouri organized into a bowing line of storms as it tracked eastward during the evening. An embedded supercell within the line spawned several tornadoes along an east-west corridor from Ripley County eastward to New Madrid County. A couple of significant tornadoes and damaging wind events accompanied this line, along with large hail. The storms developed along and just ahead of a cold front as it pressed southward into the Lower Ohio Valley and extreme southeast Missouri.",385
683959,NEW MADRID CO.,KEWANEE,03/09/2017,2010,Tornado, ,EF1,0,0,50000,0,MO,CST-6, ,114188,C,143,PAH,0,0,NWS Storm Survey, ,1.14,150,3,W,2,W,KEWANEE,03/09/2017,2012,36.671,-89.6209,36.6713,-89.6003,"This tornado moved east along Highway W, causing significant damage to a couple of houses. Portions of the roof, including roof decking, were removed from a couple of houses. A small section of fencing was blown over. Several trees were uprooted. Peak winds were estimated near 95 mph. This tornado was one of several that were spawned from the same eastward-moving supercell.","A cluster of severe thunderstorms over south central Missouri organized into a bowing line of storms as it tracked eastward during the evening. An embedded supercell within the line spawned several tornadoes along an east-west corridor from Ripley County eastward to New Madrid County. A couple of significant tornadoes and damaging wind events accompanied this line, along with large hail. The storms developed along and just ahead of a cold front as it pressed southward into the Lower Ohio Valley and extreme southeast Missouri.",386
683960,NEW MADRID CO.,BAYOUVILLE,03/09/2017,2026,Tornado, ,EF2,0,0,20000,0,MO,CST-6, ,114188,C,143,PAH,0,0,NWS Storm Survey, ,0.93,250,3,SSW,3,S,BAYOUVILLE,03/09/2017,2028,36.6169,-89.3918,36.6135,-89.3756,"This EF-2 tornado first touched down near the Mississippi River levee on Highway WW, where nearly total tree devastation occurred in a 200-yard wide swath. The highly convergent tree damage consisted of hundreds of snapped and uprooted trees in the wooded river bottomlands. Peak winds were estimated near 120 mph. The tornado crossed the river into Fulton County, Kentucky shortly after forming.","A cluster of severe thunderstorms over south central Missouri organized into a bowing line of storms as it tracked eastward during the evening. An embedded supercell within the line spawned several tornadoes along an east-west corridor from Ripley County eastward to New Madrid County. A couple of significant tornadoes and damaging wind events accompanied this line, along with large hail. The storms developed along and just ahead of a cold front as it pressed southward into the Lower Ohio Valley and extreme southeast Missouri.",387
